cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,webc_max_domEnd,webc_max_levEnd,webc_max_respEnd,webc_mean_domEnd,webc_mean_levEnd,webc_mean_mos,webc_mean_respEnd,webc_median_domEnd,webc_median_levEnd,webc_median_respEnd,webc_min_domEnd,webc_min_levEnd,webc_min_respEnd,webc_std_domEnd,webc_std_levEnd,webc_std_mos,webc_std_respEnd,webc_web_cnt
webclient,5000,0,20180330_160112_192c,5000,vagrant,300,2110,2218,2283.481326,2061.296,2163.816,4.01443774689,2229.60990394,2061.0,2163.0,2229.754689,2016,2126,2178.540385,16.9276219239,20.4940514296,0.0089180129841,22.5965112477,125
webclient,4250,0,20180330_123950_1573,4250,vagrant,300,3037,3155,3226.556425,2367.77272727,2478.67272727,3.89899118747,2542.85206034,2360.5,2475.0,2537.7912475,2317,2432,2485.32825,65.6056620465,67.4735111784,0.0215586849716,69.230046888,110
webclient,7000,200,20180331_031613_0ffd,7000,vagrant,300,2495,2628,2362.613732,2385.59633028,2503.88990826,3.99786103699,2272.11385718,2373.0,2498.0,2262.904883,2329,2432,2232.723144,38.4438394788,40.7551064959,0.0122982300859,31.9988000231,109
webclient,3750,20,20180330_103556_39ab,3750,vagrant,300,2700,2821,2897.85525,2646.4,2753.62,3.83719132892,2731.39928872,2649.0,2752.5,2808.688174,2594,2714,2453.937031,19.5581185189,20.8929557507,0.0506731338976,152.21981723,100
webclient,500,200,20180330_171831_0c68,500,vagrant,600,17621,17747,17495.495763,17543.5625,17671.375,2.20382849171,17449.0627192,17533.0,17667.5,17447.4560805,17508,17623,17441.228499,27.7330325379,29.6318557468,0.000448486592625,8.90273873518,32
webclient,1750,220,20180329_213502_896e,1750,vagrant,600,5739,5840,5638.343682,5575.78,5692.05,3.22358822036,5476.61380463,5569.5,5684.0,5474.906211,5531,5631,5438.288349,35.1924935178,38.9495507034,0.00541414276649,34.0521399962,100
webclient,750,120,20180331_080411_488f,750,vagrant,600,11857,11960,11672.112364,11753.2083333,11873.8125,2.56296079641,11602.0505619,11747.5,11870.5,11600.679301,11725,11827,11580.995511,24.1841531563,30.8441352137,0.001207285302,15.9378581108,48
webclient,7250,20,20180331_042832_e251,7250,vagrant,300,1635,1759,1815.610626,1565.31372549,1673.98039216,4.28479642403,1647.79038229,1563.0,1671.0,1727.973242,1517,1633,1372.150414,18.1818952499,21.8489977001,0.0885300376843,157.159646231,153
webclient,5500,140,20180330_211952_9a02,5500,vagrant,300,2426,2559,2244.937711,2330.61261261,2450.95495495,4.03324761154,2182.46514392,2327.0,2449.0,2177.027593,2282,2386,2144.474945,29.9278926729,37.0928679644,0.00918638226793,22.8518389705,111
webclient,3750,120,20180330_111203_9d8f,3750,vagrant,300,3605,3694,3432.785005,2864.18478261,2987.34782609,3.84148979953,2714.75188601,2862.0,2987.0,2718.2589595,2767,2886,2629.652834,85.3123327325,83.2590816019,0.0239050521333,81.3358567837,92
webclient,5750,20,20180330_214542_c6e4,5750,vagrant,300,2156,2261,2317.074512,1861.76642336,1970.01459854,4.14414279946,1931.54639464,1860.0,1970.0,2026.413339,1806,1926,1659.916602,30.8793892885,32.4741301646,0.0790080069822,167.42358201,137
webclient,5250,240,20180330_194145_e9f1,5250,vagrant,300,3487,3603,3367.205569,3344.2375,3453.9125,3.67614418269,3275.10087654,3347.5,3460.0,3282.219081,3088,3217,3027.258779,57.7878109444,59.2444498983,0.0152886394258,55.7588183473,80
webclient,500,20,20180330_172845_5285,500,vagrant,600,17431,17548,17609.288013,17378.5625,17495.375,2.2018606202,17488.7265714,17373.0,17496.5,17550.1472835,17315,17424,17207.984838,28.3746558349,31.1586163846,0.00731791011282,144.667060472,32
webclient,8000,200,20180331_095720_65de,8000,vagrant,300,2751,3259,2621.905546,2660.27272727,2778.29292929,3.89680446603,2548.49527863,2661.0,2772.0,2549.598266,2476,2577,2380.289255,31.4214808406,61.2600439137,0.00915270825017,26.1742242152,99
webclient,4750,220,20180330_150933_1660,4750,vagrant,300,3868,3958,3699.368335,3167.39759036,3290.74698795,3.73306629259,3071.14436392,3162.0,3292.0,3069.8102,2715,2828,2530.690637,103.62001246,103.02927919,0.0288600861223,100.340543405,83
webclient,3500,40,20180330_094419_9726,3500,vagrant,300,2874,3001,3057.464753,2835.04347826,2945.92391304,3.84144211886,2717.07423623,2837.0,2946.0,2659.49421,2801,2910,2629.792373,13.8186334845,16.516943669,0.0423978138546,136.643039868,92
webclient,3000,20,20180330_071430_b866,3000,vagrant,300,3263,3375,3431.104528,3203.53571429,3307.8452381,3.67664686491,3276.76669967,3203.0,3306.0,3366.7189625,3148,3272,2995.29809,17.2484964345,18.9136471563,0.0439630627905,159.891920545,84
webclient,8750,40,20180331_133928_f87c,8750,vagrant,300,1964,2075,1787.341858,1419.01162791,1533.13953488,4.50540059348,1281.26751512,1418.0,1528.5,1238.4735495,1372,1497,1213.07211,44.0749874187,44.131585164,0.0759170259658,122.535549158,172
webclient,5000,60,20180330_163211_049f,5000,vagrant,300,2244,2354,2373.912286,2140.96666667,2264.45833333,4.11669473108,1985.4705888,2138.5,2265.0,1978.0326665,2090,2200,1950.800352,29.8512795185,28.5373719397,0.020375697201,49.568191109,120
webclient,6250,240,20180331_001018_1b35,6250,vagrant,300,3262,3407,3170.705831,3208.38554217,3323.22891566,3.7137267829,3137.83965375,3208.0,3321.0,3139.873607,2957,3095,2908.61639,34.7312682721,39.6537195877,0.00817173623492,28.2819405365,83
webclient,6000,140,20180330_233408_1ce0,6000,vagrant,300,2343,2469,2208.346877,2264.98165138,2384.64220183,4.05994670329,2117.40571116,2264.0,2387.0,2118.187453,2099,2188,1922.888673,31.2080857705,37.6377038502,0.0143692115385,33.7106908604,109
webclient,3250,220,20180330_082652_781b,3250,vagrant,300,3903,4038,3804.116169,3728.59722222,3844.04166667,3.58355558661,3638.10691671,3719.0,3837.0,3633.168549,3660,3757,3584.754772,40.5002262416,45.8761731609,0.00872325362227,36.3202868887,72
webclient,1500,20,20180329_191242_ecc1,1500,vagrant,600,6081,6211,6282.126224,6015.51612903,6119.07526882,3.13375151726,6067.49570524,6013.0,6117.0,6168.872365,5969,6077,5816.117443,17.2773783998,21.8204976926,0.0246756777011,168.649310866,93
webclient,500,180,20180330_191053_139f,500,vagrant,600,17671,17791,17577.985421,17514.9375,17636.34375,2.20580882801,17409.9174424,17496.5,17625.0,17398.730191,17447,17552,17351.751824,56.941273201,57.5095695162,0.00266364591234,52.8377448777,32
webclient,9000,220,20180331_143617_93f3,9000,vagrant,300,2575,2725,2460.745399,2497.33333333,2617.76190476,3.94514093917,2412.24909264,2495.0,2614.0,2408.076339,2449,2556,2376.777868,23.7429354572,33.1804657993,0.00765525428279,21.0246916865,105
webclient,5750,160,20180330_223210_2806,5750,vagrant,300,2448,3015,2252.701132,2317.63392857,2441.58928571,4.03771119125,2171.45025771,2312.5,2433.5,2170.3882025,2180,2281,2036.062286,35.1699941955,68.4048548783,0.0102377872413,24.9334261482,112
webclient,8750,60,20180331_134438_c14a,8750,vagrant,300,1515,1645,1673.890215,1433.19672131,1556.79508197,4.50412788303,1278.51947089,1429.0,1560.5,1272.877746,1387,1491,1249.750173,28.1082915672,28.8395614336,0.0237678975972,38.7555699342,122
webclient,9000,120,20180331_150716_bec8,9000,vagrant,300,2339,2470,2153.001641,1664.15384615,1788.6993007,4.3549757082,1515.3152227,1666.0,1778.0,1518.066568,1535,1655,1395.358895,72.0668209443,74.0494103578,0.0345562066818,66.0201603819,143
webclient,2750,60,20180330_062803_b32b,2750,vagrant,300,3543,3674,3747.982655,3479.45454545,3604.01298701,3.65741386496,3345.58591347,3477.0,3600.0,3334.943662,3457,3561,3315.984281,16.3909584314,26.2542481443,0.0153656692422,61.4068595039,77
webclient,250,60,20180330_044450_ce1b,250,vagrant,600,34729,34855,34585.112191,34490.625,34615.0625,1.60785706011,34347.4921521,34481.0,34616.5,34339.7666145,34360,34489,34214.491504,83.3215720867,85.9937997402,0.002132753119,83.3462719471,16
webclient,7750,0,20180331_084502_fd66,7750,vagrant,300,1515,1978,2058.974508,1463.97744361,1573.88721805,4.28444784117,1640.9330404,1462.0,1569.0,1636.143049,1410,1528,1576.467209,16.4994719284,40.4734488546,0.0216897493182,43.6853318354,133
webclient,6750,60,20180331_023455_816a,6750,vagrant,300,1785,1919,1606.008241,1709.80689655,1829.44827586,4.33351699568,1551.5203118,1703.0,1828.0,1548.06861,1660,1766,1520.587143,30.1904978318,32.2612035679,0.00879221214744,15.5730882881,145
webclient,1500,180,20180329_205423_574a,1500,vagrant,600,6386,6498,6171.695834,6293.62921348,6410.53932584,3.12149753583,6150.17913451,6291.0,6405.0,6149.385557,6262,6365,6137.082503,24.7687652264,29.2125323959,0.00132634195564,9.27200310461,89
webclient,8750,0,20180331_131338_aafe,8750,vagrant,300,1828,1932,1975.112715,1343.63190184,1450.0,4.35502688133,1514.55022341,1340.0,1447.0,1511.163638,1287,1409,1462.34832,41.7510819896,43.8105234298,0.0234624135042,44.1064735254,163
webclient,1500,60,20180329_195322_50f9,1500,vagrant,600,6088,6198,5909.739996,6027.07526882,6144.16129032,3.16042170649,5884.07745605,6025.0,6141.0,5882.541449,5990,6094,5850.154529,14.4737333906,24.0681337187,0.00171801261334,11.4872087312,93
webclient,8500,180,20180331_130828_05ae,8500,vagrant,300,2439,3036,2265.035754,2357.21100917,2484.48623853,4.01655003219,2224.40198722,2361.0,2482.0,2227.754138,2204,2292,2003.958985,34.864896095,68.1772668774,0.0133373468437,32.9774959916,109
webclient,1250,220,20180329_171039_59ce,1250,vagrant,600,7560,7689,7396.702176,7463.68,7580.06666667,2.96276413291,7365.88885752,7461.0,7578.0,7368.632241,7418,7522,7329.404131,20.7223936841,29.2206928201,0.00110603137198,9.25111127523,75
webclient,2500,140,20180330_032737_10ec,2500,vagrant,300,4140,4257,3957.211817,4008.35820896,4130.97014925,3.53087953449,3862.39163809,4005.0,4125.0,3861.750393,3923,4027,3790.098277,30.0580043689,38.0733659989,0.00454021175918,19.9760872751,67
webclient,3000,60,20180330_073509_cccc,3000,vagrant,300,3303,3429,3119.306732,3234.06097561,3354.02439024,3.7280643837,3087.02431979,3229.0,3356.0,3087.590865,3198,3301,3059.793619,20.935060778,24.7913122124,0.00353322391849,12.3931892075,82
webclient,7500,160,20180331_062210_0c71,7500,vagrant,300,2129,2266,1947.39938,2022.73333333,2135.825,4.16301919636,1883.71419598,2021.5,2136.5,1887.5006835,1835,1935,1695.167217,49.3429720314,54.9001612778,0.0222375797214,46.1553701814,120
webclient,9000,180,20180331_152246_a94c,9000,vagrant,300,2405,2538,2228.418799,2301.53097345,2414.48672566,4.03774093922,2171.29950482,2296.0,2408.0,2170.284386,2248,2349,2132.969526,28.2116121188,36.2882059985,0.00697821509586,17.2268055887,113
webclient,1000,140,20180329_160937_5101,1000,vagrant,600,9063,9197,8840.868498,8968.58730159,9083.73015873,2.80431324495,8819.07823262,8962.0,9072.0,8819.590239,8938,9039,8799.810874,25.3174354381,35.5399200315,0.000954869188875,9.56898484791,63
webclient,4250,80,20180330_131558_4a6d,4250,vagrant,300,2543,2702,2341.292452,2453.01886792,2574.74528302,3.98430252234,2307.19849438,2450.0,2570.0,2306.3251405,2426,2528,2284.483032,18.0188481675,29.6282187395,0.00468044884569,12.2847557842,106
webclient,2750,200,20180330_060214_a320,2750,vagrant,300,4948,5046,4828.174839,4204.140625,4324.0,3.48194094067,4084.25336331,4192.0,4312.5,4077.2330465,4111,4211,4009.660043,99.8565951733,98.7868602092,0.0193183985154,96.8580501009,64
webclient,2250,140,20180330_022031_bac3,2250,vagrant,300,4462,4573,4265.106428,4368.69354839,4484.19354839,3.45245246949,4222.38621789,4366.5,4477.0,4222.0176285,4312,4411,4170.041691,21.8946073119,29.975171828,0.00291972161463,14.0001116624,62
webclient,3000,40,20180330_073000_e2de,3000,vagrant,300,3273,3378,3458.152224,3229.79518072,3339.56626506,3.72962923966,3083.4479624,3229.0,3338.0,3048.29267,3208,3299,3026.62757,12.8735827725,16.1709189903,0.0306801147794,112.674324849,83
webclient,2500,0,20180330_023601_f1f6,2500,vagrant,300,4032,4152,4210.863607,3742.98611111,3845.95833333,3.519586572,3912.43741654,3738.5,3842.5,3907.8818165,3688,3806,3855.351144,36.7572717883,40.478882526,0.00910043119437,41.5157282455,72
webclient,5750,220,20180330_215051_173a,5750,vagrant,300,3074,3217,2939.280929,2979.56321839,3097.82758621,3.78648705366,2888.88183467,2981.0,3102.0,2885.143426,2729,2872,2657.171595,37.5311981027,42.0815319464,0.00967262224316,30.933538803,87
webclient,1000,180,20180329_162958_8d40,1000,vagrant,600,9193,9309,8965.3598,9053.96774194,9168.82258065,2.79465934893,8916.35911639,9051.0,9159.0,8915.9334565,9023,9137,8891.0959,22.5660090816,28.1697184668,0.000954861803178,9.68197443319,62
webclient,2500,240,20180330_025640_f452,2500,vagrant,300,4480,4599,4382.236235,4404.93548387,4515.0,3.43137893515,4324.8794904,4411.5,4521.5,4327.109666,4201,4303,4120.494035,43.3388267283,46.8318887773,0.00810917076547,39.4347482544,62
webclient,500,140,20180330_185026_05e4,500,vagrant,600,17521,17662,17354.682217,17465.75,17582.78125,2.21010221367,17325.134578,17470.0,17585.5,17331.082669,17300,17422,17158.727785,34.8882143424,36.417487536,0.00164261814321,32.2114913736,32
webclient,5750,60,20180330_220621_97d0,5750,vagrant,300,2597,2699,2429.143125,1923.10687023,2041.26717557,4.21877441135,1768.57755192,1910.0,2039.0,1762.078421,1872,1974,1730.412594,66.8022319767,66.1312394482,0.0291661537441,67.1811621501,131
webclient,4750,60,20180330_152503_c0b0,4750,vagrant,300,2300,2433,2102.933752,2221.8,2344.14782609,4.08199569074,2064.78227537,2216.0,2344.0,2063.642925,2178,2285,2036.237443,27.6242489569,30.7964547588,0.00554838216575,13.0302397023,115
webclient,6000,100,20180330_232349_6699,6000,vagrant,300,2210,2330,2072.865292,1960.60162602,2079.04065041,4.19638167874,1813.34035508,1955.0,2071.0,1807.703894,1911,2014,1768.475993,35.1835465605,41.6156237027,0.0150549516819,32.1584899031,123
webclient,4500,80,20180330_142305_d713,4500,vagrant,300,2569,2700,2318.007217,2364.87037037,2484.36111111,4.01938730174,2217.05889019,2361.0,2479.0,2215.6396155,2324,2429,2177.454871,29.918436219,38.393059349,0.00687981271314,17.4529839649,108
webclient,6250,200,20180330_235448_e932,6250,vagrant,300,2793,2930,2641.301213,2707.17525773,2822.3814433,3.88061066594,2595.744795,2705.0,2819.0,2594.678294,2650,2752,2553.876002,26.3250930073,33.041193689,0.00583306169149,17.209120178,97
webclient,250,0,20180330_034306_9a09,250,vagrant,600,34544,34686,34763.970698,34483.0,34616.0,1.59920438825,34686.7952185,34484.0,34619.5,34689.1089725,34423,34569,34633.714011,30.3294411422,31.2869781219,0.000809895611579,31.9286753582,16
webclient,5250,0,20180330_192106_91d0,5250,vagrant,300,2072,2187,2240.94108,1985.8677686,2093.36363636,4.0431605692,2158.09913803,1981.0,2089.0,2155.209545,1930,2049,2098.373516,25.0034517117,26.8672893994,0.0119304418859,29.3490414994,121
webclient,7250,40,20180331_044403_6028,7250,vagrant,300,1664,1812,1888.62,1614.98675497,1731.08609272,4.3711889881,1491.88509412,1614.0,1728.0,1435.322275,1576,1685,1409.262319,17.7827160505,19.7339725888,0.073384744808,134.526775829,151
webclient,250,220,20180330_041409_e42b,250,vagrant,600,34801,34948,34673.854574,34696.375,34807.0625,1.60004528323,34653.6527062,34687.0,34791.0,34653.1501155,34667,34768,34637.147317,30.0039059957,42.920666278,0.00027842409882,10.9641296635,16
webclient,7250,220,20180331_043342_66f8,7250,vagrant,300,2890,2999,3165.151291,2783.04395604,2897.45054945,3.84782905652,2695.01953858,2780.0,2898.0,2687.316949,2556,2656,2465.684583,50.7633838981,51.8264779662,0.0214236219502,67.6554736727,91
webclient,250,180,20180330_054656_afbd,250,vagrant,600,34861,35002,34785.189803,34665.8125,34780.25,1.60172863084,34587.4940387,34654.0,34758.5,34577.824691,34581,34679,34498.369032,67.482607713,76.2917918259,0.00175042236608,68.9157202726,16
webclient,3000,100,20180330_074528_8a8a,3000,vagrant,300,3977,4065,3811.790754,3322.7037037,3445.45679012,3.70275724434,3177.80403453,3311.0,3437.0,3168.585436,3275,3390,3133.795272,76.2022073567,76.1891812712,0.0184488348064,72.6221532899,81
webclient,9000,140,20180331_151226_df11,9000,vagrant,300,2577,2679,2436.849976,1907.18181818,2019.34090909,4.22378468106,1758.52925489,1902.5,2011.5,1756.872765,1774,1863,1612.087555,67.7189846464,69.9941371512,0.0292254413383,66.0184240446,132
webclient,6500,200,20180331_010156_61ba,6500,vagrant,300,2516,2633,2365.293961,2406.6635514,2526.07476636,3.98754735366,2298.95480792,2404.0,2521.0,2294.113262,2212,2347,2092.298812,37.7767529576,42.8103186388,0.0138698381868,35.302796113,107
webclient,4000,80,20180330_120851_f37a,4000,vagrant,300,2835,2948,2669.428834,2579.08823529,2704.07843137,3.9382536622,2431.24812927,2575.0,2698.5,2430.4589345,2547,2650,2406.855267,34.0872878787,41.0999943406,0.00925394708917,26.5193873497,102
webclient,1000,200,20180329_143802_de87,1000,vagrant,600,9583,9618,9434.514778,9129.59677419,9244.91935484,2.78568233554,9007.96014989,9123.5,9234.0,8998.0207695,9053,9172,8946.635918,64.8346431882,58.8832355755,0.0055831348006,58.2910736535,62
webclient,4000,60,20180330_120341_eb26,4000,vagrant,300,3101,3269,2836.134722,2555.17647059,2677.73529412,3.9497623857,2399.92319867,2542.0,2669.0,2394.6315855,2510,2609,2366.860808,61.6952363758,67.131700596,0.0156788074353,46.0514114819,102
webclient,4750,120,20180330_154031_9211,4750,vagrant,300,2486,2596,2309.011968,2392.63888889,2511.40740741,4.00825001054,2245.38335448,2397.0,2509.5,2249.0314885,2317,2433,2177.870764,30.7301451508,36.2682998603,0.0103811581743,26.4191855999,108
webclient,3250,20,20180330_082143_5f1f,3250,vagrant,300,3044,3160,3201.23104,2993.30337079,3097.38202247,3.73620151717,3062.86260007,2995.0,3097.0,3155.833244,2938,3057,2791.782771,16.2199796993,19.900598838,0.0468981179527,159.257945693,89
webclient,3250,100,20180330_085241_67c9,3250,vagrant,300,3213,3340,3007.127283,3110.90697674,3225.88372093,3.76406001391,2963.32120437,3108.0,3221.0,2960.4534515,3072,3169,2930.770296,23.6006641151,31.0132824525,0.00485416984721,16.3709153122,86
webclient,8750,220,20180331_132907_d90b,8750,vagrant,300,2780,3266,2690.551142,2708.81443299,2828.36082474,3.87493035789,2612.55251118,2705.0,2820.0,2610.287267,2651,2764,2578.639668,23.1308825995,53.2303272923,0.00573832145706,17.0905720197,97
webclient,1750,120,20180329_223604_5e4f,1750,vagrant,600,5441,5609,5594.037477,5358.89423077,5474.70192308,3.26782980809,5208.13316429,5351.5,5462.5,5203.8500855,5320,5419,5180.324253,28.8550483082,40.7534519085,0.00652375788134,39.8730644901,104
webclient,6750,120,20180331_025024_2fd7,6750,vagrant,300,2032,2181,1859.919485,1938.58870968,2056.12903226,4.20764732145,1790.30417429,1939.0,2051.5,1793.4490375,1837,1866,1635.591597,35.8599453287,47.1235451974,0.0161388212099,32.3765456828,124
webclient,3500,0,20180330_091830_3999,3500,vagrant,300,3491,3635,3682.143835,2792.17894737,2899.22105263,3.76352970027,2966.00151479,2789.0,2885.0,2954.836336,2727,2852,2894.007517,74.8570538036,79.862141607,0.0214795355617,79.4279612939,95
webclient,1000,100,20180329_154917_80b7,1000,vagrant,600,8996,9146,8773.896184,8901.26984127,9017.77777778,2.81081634223,8754.14552035,8897.0,9008.0,8753.573538,8879,8977,8732.371055,18.5131496374,29.6018255789,0.00086048735881,8.56063368552,63
webclient,3250,200,20180330_081633_90ce,3250,vagrant,300,3756,3877,3581.448433,3482.92207792,3594.32467532,3.65114838699,3369.11713017,3472.0,3578.0,3358.803047,3437,3539,3337.938866,41.0235175611,47.4756100221,0.00844726616994,32.9283959789,77
webclient,8250,80,20180331_113529_5654,8250,vagrant,300,1623,1793,1434.313724,1537.17518248,1669.10948905,4.42935530892,1391.45473147,1534.0,1673.0,1390.786507,1494,1595,1353.660843,22.0959744031,30.5061149386,0.0105362139394,16.6725860725,137
webclient,8750,140,20180331_140517_bae8,8750,vagrant,300,2102,2258,1923.947997,2026.99206349,2141.06349206,4.1638255841,1881.52070851,2025.0,2139.0,1880.3822295,1866,1965,1726.576174,24.4538749589,32.9544529428,0.0100121080539,21.0341229412,126
webclient,6250,20,20180330_235958_a48a,6250,vagrant,300,1840,1986,1987.762103,1748.40559441,1852.7972028,4.18648838037,1840.18939817,1746.0,1851.0,1915.01728,1694,1810,1545.249193,18.724068413,24.4459041546,0.076059289199,150.758184386,143
webclient,7250,100,20180331_045931_b57f,7250,vagrant,300,1835,1962,1668.644644,1747.29230769,1870.91538462,4.30679818494,1599.47932437,1743.0,1867.0,1600.4906125,1685,1789,1531.899455,30.6635454204,37.0031255676,0.0142366135382,25.8109743042,130
webclient,3500,240,20180330_093908_2c77,3500,vagrant,300,3798,3932,3719.255462,3583.79452055,3701.71232877,3.61475131313,3513.95182904,3582.0,3694.0,3513.597539,3381,3505,3334.766619,142.335890496,139.720315489,0.0346923444836,138.457283612,73
webclient,2750,0,20180330_055705_48e7,2750,vagrant,300,4146,4268,4349.169359,3462.06493506,3562.23376623,3.58624165505,3627.76547534,3453.0,3548.0,3617.343947,3423,3515,3567.941068,80.1155557738,83.9699847586,0.0193445947462,86.568679413,77
webclient,7000,80,20180331_034713_b8fa,7000,vagrant,300,2363,2502,2224.830729,1734.19708029,1852.03649635,4.31261818726,1589.54425925,1727.0,1847.0,1584.102196,1684,1796,1539.698495,58.5659325771,63.5001475668,0.0267752121453,56.5810144454,137
webclient,8250,20,20180331_110940_0076,8250,vagrant,300,2068,2190,2246.814437,1427.36428571,1534.07857143,4.37274708656,1494.38378802,1424.0,1526.5,1581.6543935,1376,1495,1230.045047,57.1154483373,59.0554301189,0.105955989589,175.215147628,140
webclient,750,160,20180331_082436_3a1f,750,vagrant,600,11807,11937,11662.268077,11786.8125,11900.9791667,2.55971436334,11644.9230891,11785.5,11895.5,11643.2254485,11771,11870,11628.38429,9.35560493768,20.2304325042,0.00063092208687,8.3498302986,48
webclient,3750,100,20180330_110654_85a4,3750,vagrant,300,2869,2994,2679.559393,2770.76842105,2894.92631579,3.87224386634,2620.56187526,2761.0,2890.0,2616.861322,2728,2834,2590.192786,31.0010025752,34.2717444169,0.00675258437313,20.1782575238,95
webclient,3750,60,20180330_105635_a08d,3750,vagrant,300,2783,2914,2882.732569,2686.29591837,2812.2244898,3.90075922069,2537.19270629,2677.0,2811.5,2534.9075775,2645,2751,2500.597803,29.1789724343,29.3787826439,0.0123928137415,37.7299862043,98
webclient,8000,180,20180331_105410_ddc7,8000,vagrant,300,2520,2666,2362.986814,2442.97196262,2567.52336449,3.9823093206,2312.45443861,2441.0,2566.0,2313.012092,2396,2505,2279.776064,24.4492447541,31.227936748,0.00617453596443,16.2347032683,107
webclient,5250,180,20180330_202304_c990,5250,vagrant,300,2785,2874,2614.358627,2536.62135922,2659.58252427,3.95119146057,2395.76706226,2533.0,2657.0,2390.112032,2486,2602,2362.460156,35.6771163516,34.7737553844,0.00933586948497,26.1813887628,103
webclient,3250,240,20180330_083202_4ef5,3250,vagrant,300,4026,4162,3963.702135,3867.35714286,3983.88571429,3.54523145295,3800.1343486,3869.5,3989.5,3802.120752,3631,3757,3576.512811,47.6900815427,50.5932075783,0.0105974384845,45.4433927236,70
webclient,6500,240,20180331_011726_0aac,6500,vagrant,300,3276,3413,3160.082205,3199.56626506,3315.37349398,3.71701259274,3126.25051347,3202.0,3316.0,3130.018216,2951,3062,2885.967113,42.5124199488,46.0279409231,0.010963959532,37.7075633111,83
webclient,750,200,20180331_064240_8537,750,vagrant,600,11928,12041,11765.315462,11876.4255319,11993.6808511,2.55085247335,11762.7808295,11877.0,11991.0,11763.048334,11849,11950,11754.103159,15.1878236235,23.4630595881,0.00011417275705,1.52573311504,47
webclient,500,160,20180330_190039_1e05,500,vagrant,600,17524,17656,17394.17872,17487.53125,17599.625,2.20836620158,17359.3710898,17497.5,17605.5,17371.76372,17254,17380,17140.262448,48.1118387036,47.3825851448,0.00221768928567,43.5241998371,32
webclient,8750,240,20180331_133418_5d09,8750,vagrant,300,3081,3202,2881.973624,2901.07777778,3021.24444444,3.80463195906,2830.16995096,2907.0,3028.0,2838.1578655,2670,2785,2610.218755,53.1365594541,55.6283922533,0.015195100868,47.2728825649,90
webclient,1750,80,20180329_221543_a470,1750,vagrant,600,5330,5443,5134.904318,5261.75471698,5376.83962264,3.28311891179,5118.29215142,5262.5,5368.5,5120.620653,5234,5336,5089.865287,11.5650835274,22.3425884856,0.0014733274704,8.56257842269,106
webclient,4500,100,20180330_142814_8fa5,4500,vagrant,300,2479,2638,2329.137598,2406.4,2526.35238095,4.00302810645,2258.68814744,2405.0,2520.0,2258.169839,2366,2471,2216.644779,24.7080476575,36.6330532384,0.00818854507933,21.0893693099,105
webclient,7000,140,20180331_040242_0227,7000,vagrant,300,2041,2175,1897.10612,1974.37795276,2093.33070866,4.1879773531,1830.60523635,1973.0,2089.0,1830.163906,1858,1961,1719.267547,24.5138331939,31.9340006194,0.0108439849541,22.3524756583,127
webclient,6250,80,20180331_002547_9581,6250,vagrant,300,2514,2643,2372.891862,1849.42647059,1967.19852941,4.25203543418,1702.81284222,1841.5,1958.0,1698.861827,1793,1895,1654.209532,62.7814407234,67.8212204182,0.0265403091004,59.9207843196,136
webclient,4500,60,20180330_141755_be85,4500,vagrant,300,2592,2694,2448.953569,2323.50458716,2438.43119266,4.04036535626,2164.98305112,2315.0,2435.0,2161.507595,2274,2377,2134.763143,41.0159118493,41.5109948898,0.0122865236128,31.6337505785,109
webclient,2250,40,20180330_015444_5b6e,2250,vagrant,300,4193,4313,4387.006547,4168.15384615,4276.89230769,3.49124801517,4042.45765962,4169.0,4279.0,3985.94774,4121,4223,3963.626849,14.7128732426,17.0186531845,0.0287222083517,136.081896711,65
webclient,6250,120,20180331_003606_92c4,6250,vagrant,300,2271,2595,2127.877604,2016.40944882,2138.67716535,4.17061200494,1867.1975629,2012.0,2129.0,1865.986228,1929,2041,1787.925367,37.4849795284,60.926298821,0.0142632859714,31.2569014751,127
webclient,6500,80,20180331_013255_1add,6500,vagrant,300,1859,2448,1684.359495,1787.10638298,1909.4751773,4.28416546646,1640.99808905,1785.0,1903.0,1642.051884,1749,1856,1611.074813,19.9267104421,53.3300417726,0.00768256363634,14.3400362281,141
webclient,750,140,20180331_081423_3ef9,750,vagrant,600,11869,11963,11660.196989,11771.3125,11886.4583333,2.56171415196,11618.4934545,11764.0,11878.5,11619.118308,11738,11844,11595.487891,26.6912565662,28.2525502782,0.000912168065966,12.0476013529,48
webclient,2000,0,20180329_231645_688f,2000,vagrant,600,4654,4766,5298.446758,4588.23140496,4692.79338843,3.34663287767,4762.1796506,4587.0,4690.0,4754.915579,4554,4657,4715.980655,13.2906232593,19.4379357113,0.00958289868124,54.1510425838,121
webclient,8750,180,20180331_141537_65e6,8750,vagrant,300,2525,2643,2343.880492,2431.28037383,2552.53271028,3.98605193718,2302.71616525,2431.0,2557.0,2304.108751,2230,2328,2111.906373,30.4970641739,36.8693874885,0.00951430789836,24.2871073683,107
webclient,1250,140,20180329_182151_599c,1250,vagrant,600,7390,7493,7171.558214,7290.77922078,7403.16883117,2.98953388931,7145.19231349,7290.0,7394.0,7146.039514,7259,7359,7110.549,18.181354354,24.3360683618,0.00122249518671,9.92216521413,77
