cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,sshc_cmd_count,sshc_max,sshc_mean,sshc_mean_mos,sshc_median,sshc_min,sshc_std,sshc_std_mos,sshc_uniq_cmds
sshclient,2000,242,20180323_122407_9ea8,2000,vagrant,80,9,0.782042503357,0.529332637787,2.5315571785,0.497800350189,0.497580051422,0.089346480928,0.208475122165,1
sshclient,2000,392,20180323_143205_ef0a,2000,vagrant,80,34,1.23255348206,1.06060237043,1.34532748952,1.22511732578,0.797410011292,0.196258546473,0.412996310243,1
sshclient,2000,382,20180323_142408_3b3b,2000,vagrant,80,17,1.20472741127,0.930379082175,1.60363249872,0.77788233757,0.777379989624,0.189778558523,0.431784025389,1
sshclient,2000,6,20180323_163449_1ce0,2000,vagrant,80,16,0.163917064667,0.0343584418297,4.219923383,0.0257467031479,0.0255138874054,0.0334520399249,0.150747039084,1
sshclient,2000,118,20180323_170618_81ea,2000,vagrant,80,19,0.411545991898,0.278185656196,3.27877581831,0.249762773514,0.249513626099,0.0575511910359,0.210671818652,1
sshclient,2000,184,20180323_180215_2efa,2000,vagrant,80,18,0.610827445984,0.406605045001,2.81792156167,0.381760120392,0.381440401077,0.0703388085808,0.164123886689,1
sshclient,2000,60,20180323_161954_4205,2000,vagrant,80,16,0.271460294724,0.142449617386,3.71382858107,0.133771538734,0.133615493774,0.0333114950515,0.109355314158,1
sshclient,2000,122,20180323_171047_3011,2000,vagrant,80,11,0.421947240829,0.272747820074,3.29784076286,0.257855892181,0.257585048676,0.0471811694662,0.163085166176,1
sshclient,2000,216,20180323_120108_82d6,2000,vagrant,80,10,0.70622587204,0.492046809196,2.61855744521,0.445796251297,0.44557595253,0.0848571932896,0.198000117676,1
sshclient,2000,222,20180323_120714_edd8,2000,vagrant,80,17,0.721376419067,0.511547649608,2.57305548425,0.457853555679,0.457650661469,0.0975002260886,0.22750052754,1
sshclient,2000,444,20180323_151937_b2a2,2000,vagrant,80,28,1.38953065872,1.11312120301,1.34845890091,0.992295026779,0.901543140411,0.224532057193,0.319595784719,1
