cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,req_cnt,webc_max_domEnd,webc_max_levEnd,webc_max_respEnd,webc_mean_domEnd,webc_mean_levEnd,webc_mean_respEnd,webc_median_domEnd,webc_median_levEnd,webc_median_respEnd,webc_min_domEnd,webc_min_levEnd,webc_min_respEnd,webc_std_domEnd,webc_std_levEnd,webc_std_respEnd
webclient,8500,60,20180327_202534_fd7f,8500,vagrant,300,151,741,1759,1756.486447,680.98013245,1701.04635762,1697.96196394,680.0,1700.0,1696.513861,663,1676,1673.642215,10.2229907099,13.0588772417,12.8384485756
webclient,3250,220,20180318_144008_18e0,3250,vagrant,300,61,1898,4882,4877.904495,1876.27868852,4711.47540984,4707.65469597,1883.0,4719.0,4715.168212,1618,4498,4495.26556,41.1821747002,52.5970162332,52.5153456106
webclient,11750,40,20180404_012226_bf62,11750,vagrant,300,158,532,1255,1252.504501,505.892405063,1227.44936709,1224.84786078,505.0,1226.0,1223.043819,490,1213,1210.883551,7.09393165794,8.26426459037,8.20605127733
webclient,1000,220,20180317_211252_149b,1000,vagrant,600,44,4600,13023,13019.89594,4587.79545455,13008.8863636,13005.3361148,4588.0,13010.5,13006.804922,4580,12985,12982.055189,4.24574410147,7.25263559959,7.27275115976
webclient,1500,120,20180318_023834_3142,1500,vagrant,600,67,3044,8626,8622.867434,3026.85074627,8611.98507463,8608.31748446,3028.0,8612.0,8608.590438,3011,8603,8599.286009,7.27755439351,4.90352458469,4.92208693801
webclient,7500,0,20180327_152621_12d0,7500,vagrant,300,142,643,2047,1715.459203,619.908450704,1701.84507042,1696.46925174,620.0,1698.5,1695.535096,605,1686,1683.441455,7.94071778923,29.8697396865,6.55431617546
webclient,7500,40,20180327_155208_c6e3,7500,vagrant,300,139,717,2240,1834.748585,700.748201439,1820.74820144,1814.93684576,700.0,1817.0,1814.304139,690,1806,1803.132205,6.51627020164,36.372986562,6.95398403519
webclient,11500,0,20180403_234936_b098,11500,vagrant,300,171,481,1173,1169.610193,432.906432749,1125.9005848,1123.25776132,432.0,1125.0,1122.24069,421,1113,1110.282154,8.01989591887,7.51735222358,7.42159121003
webclient,9250,200,20180404_031550_39eb,9250,vagrant,300,123,1351,2723,2720.528811,1150.21138211,2318.77235772,2315.7698014,1146.0,2300.0,2297.275521,1119,2243,2240.945759,26.0328910258,72.7445483676,72.6807080606
webclient,500,180,20180319_012326_c54f,500,vagrant,600,22,8615,25274,25270.914483,8598.18181818,25250.7272727,25247.1390894,8598.5,25251.5,25246.3621855,8568,25239,25235.249091,9.04853761985,7.72352850464,7.89853371689
webclient,2500,200,20180318_085559_415c,2500,vagrant,300,50,2129,5754,5749.970701,2109.94,5672.54,5668.83569172,2109.0,5673.0,5668.8811485,2092,5646,5642.420559,6.96106313719,16.0015124285,15.9513581485
webclient,5500,100,20180319_032157_ec06,5500,vagrant,300,106,1452,3047,3043.539608,1035.77358491,2672.19811321,2669.19766046,1032.0,2675.0,2672.112101,1003,2605,2601.612581,42.0682919672,42.7635931851,42.7143590028
webclient,1000,120,20180317_221403_9a8b,1000,vagrant,600,45,4401,12724,12719.745475,4385.75555556,12707.8888889,12704.4475272,4385.0,12707.0,12703.828998,4370,12697,12692.431552,5.35892010496,5.06062017377,4.98228373938
webclient,4000,0,20180318_174551_6822,4000,vagrant,300,92,1116,3150,3147.167567,1096.73913043,3133.0326087,3130.00040013,1097.5,3133.0,3130.228013,1081,3121,3118.385969,6.9951373875,5.816862831,5.7582556524
webclient,8750,40,20180327_212727_ce39,8750,vagrant,300,120,651,1623,1620.532888,623.658333333,1586.85833333,1584.13875502,623.0,1584.5,1581.746302,608,1572,1569.16417,6.42325959999,9.88036422518,9.91084266209
webclient,3250,40,20180318_145029_a7ca,3250,vagrant,300,72,1440,4084,3975.61751,1408.90277778,3958.84722222,3953.66933422,1407.5,3956.0,3951.887189,1395,3944,3940.73928,8.67653240103,16.3185815375,6.77181935034
webclient,6250,180,20180319_070340_f997,6250,vagrant,300,103,1322,3079,2957.736418,1102.57281553,2738.46601942,2731.82798163,1085.0,2723.0,2719.007079,1066,2567,2564.20721,37.7281028736,79.0427947913,71.4520910283
webclient,4000,180,20180318_184743_78f0,4000,vagrant,300,74,1574,4022,3960.679485,1524.31081081,3864.12162162,3859.02512631,1542.5,3886.0,3881.499971,1328,3569,3566.271836,41.1391592484,62.6319046369,59.8545725127
webclient,2500,180,20180318_095247_9b1c,2500,vagrant,300,50,2088,5787,5783.37127,2066.94,5666.04,5662.29091134,2066.0,5668.0,5663.778505,2054,5577,5573.052543,6.87723781761,34.583209799,34.5258376466
webclient,3500,80,20180318_160750_a917,3500,vagrant,300,74,1424,3913,3910.513332,1402.43243243,3846.37837838,3843.16606359,1402.0,3851.0,3847.282839,1388,3802,3799.380217,8.66817896191,19.7940085821,19.8739482457
webclient,11750,180,20180404_015830_21fe,11750,vagrant,300,142,1219,2182,2177.995288,1016.29577465,1987.78873239,1984.82015437,1012.0,1982.5,1978.949099,999,1931,1927.772334,20.7282173915,34.5134860324,34.4353512259
webclient,1500,240,20180318_014743_b2ed,1500,vagrant,600,64,3281,9423,9418.513167,3267.890625,9008.359375,9004.47904584,3268.0,9008.0,9004.363936,3255,8967,8959.647424,6.3124806621,55.4502499959,55.3765105286
webclient,6750,140,20180319_090727_2553,6750,vagrant,300,118,1151,2894,2550.214949,966.974576271,2424.83050847,2417.73366872,968.0,2430.5,2427.384603,889,2273,2270.902056,28.7140967755,65.8582588266,49.6126878825
webclient,6750,120,20180319_090217_9eb4,6750,vagrant,300,118,1011,2492,2436.932457,977.703389831,2366.87288136,2363.02066674,978.0,2360.5,2356.994591,853,2219,2216.43135,18.7739945101,40.9138297886,39.2540912536
webclient,9250,20,20180404_032100_32cb,9250,vagrant,300,160,689,2105,1569.489691,554.53125,1452.55625,1445.68846536,553.0,1448.0,1444.9172705,541,1432,1429.724994,12.7964457346,52.94687749,11.2253905613
webclient,9250,160,20180404_040724_beed,9250,vagrant,300,133,1122,2305,2297.789191,950.443609023,2108.21052632,2104.27348962,949.0,2100.0,2097.389199,930,2005,2002.330957,18.2428948096,48.1173460089,47.0861751763
webclient,9250,240,20180404_033119_45cd,9250,vagrant,300,104,1620,3149,3142.053854,1354.46153846,2757.30769231,2749.76809209,1350.0,2704.5,2701.087783,1332,2568,2564.452206,28.3175411379,136.272145478,130.421454296
webclient,3500,20,20180318_154202_33c7,3500,vagrant,300,79,1308,3967,3644.432707,1282.65822785,3630.7721519,3623.13534501,1282.0,3626.0,3622.372385,1269,3614,3611.294595,7.35860140115,38.7167413392,6.84727164865
webclient,250,100,20180318_111931_9793,250,vagrant,600,10,16778,50039,50035.321206,16589.4,49733.2,49729.7536037,16594.0,49724.5,49721.2987445,16443,49429,49426.061273,87.5639195103,144.105378109,143.947844085
webclient,7750,40,20180327_165910_d015,7750,vagrant,300,134,711,2365,1801.134727,683.902985075,1771.99253731,1764.72839353,682.5,1766.0,1762.987661,673,1752,1749.268961,7.35138265296,52.2917327829,9.24662639526
webclient,9000,160,20180327_230524_c6dd,9000,vagrant,300,130,1116,2345,2341.917236,954.3,2130.78461538,2126.74722279,951.0,2135.0,2131.42625,936,2026,2023.017048,17.0472871742,56.582272926,55.5787369782
webclient,11000,140,20180403_222705_a114,11000,vagrant,300,138,977,2569,2564.5724,844.615942029,1820.12318841,1813.89250001,841.0,1809.5,1806.507789,826,1725,1722.797931,15.9625115454,91.9478785011,86.4822529429
webclient,2000,60,20180318_063230_afd4,2000,vagrant,600,91,2239,6546,6394.661923,2228.08791209,6387.25274725,6381.48556579,2228.0,6385.0,6381.387753,2214,6373,6369.21432,5.78867471718,17.5214740502,4.6565685511
webclient,1000,140,20180317_222414_60ef,1000,vagrant,600,45,4443,13435,12780.931801,4426.06666667,12783.4444444,12765.1742561,4426.0,12769.0,12765.373392,4412,12755,12751.761686,5.9006590969,98.3749190158,5.47125067243
webclient,3500,100,20180318_161300_891e,3500,vagrant,300,73,1725,4157,4153.553439,1446.68493151,3925.69863014,3922.44487721,1442.0,3928.0,3925.482506,1425,3859,3855.817811,33.612569694,35.6384757955,35.6432786071
webclient,5250,80,20180319_020945_e3d4,5250,vagrant,300,106,1720,3415,3411.806986,1021.28301887,2715.96226415,2712.81515845,1012.0,2718.0,2714.8559985,997,2643,2640.006459,70.7217180911,74.4046717604,74.3913355138
webclient,5750,80,20180319_042349_cd6c,5750,vagrant,300,116,1440,2979,2976.770037,951.00862069,2479.0,2475.81749905,946.0,2478.0,2474.429597,930,2437,2433.603769,46.61535482,48.6769789106,48.7599677956
webclient,5500,220,20180319_025610_994a,5500,vagrant,300,81,1723,4318,4314.988056,1367.19753086,3541.03703704,3531.79910347,1366.0,3525.0,3518.317358,1286,3059,3055.744329,57.1885380369,276.691540356,274.93498236
webclient,4250,200,20180318_185802_d2cf,4250,vagrant,300,75,1569,3960,3957.533218,1530.54666667,3799.08,3795.91735761,1544.0,3818.0,3814.137848,1380,3533,3530.317797,39.399930062,73.3233496234,73.2556222226
webclient,9250,80,20180404_034647_c923,9250,vagrant,300,115,869,1873,1870.025879,703.07826087,1676.29565217,1673.46527006,714.0,1680.0,1676.878574,628,1599,1596.480118,32.7233855552,38.2817867724,38.3025084156
webclient,5500,180,20180319_034235_bc3e,5500,vagrant,300,96,1295,3293,3289.764114,1192.61458333,3000.375,2997.16389039,1200.5,2999.5,2996.5613805,1122,2788,2784.70671,35.9337845302,81.2819488468,81.3510736977
webclient,6000,40,20180319_052033_7f56,6000,vagrant,300,127,848,2240,2237.749208,833.708661417,2222.27559055,2219.10852965,834.0,2222.0,2218.967988,822,2213,2208.944074,5.26780480841,5.14923305252,5.17704744643
webclient,5750,40,20180319_041332_4f9a,5750,vagrant,300,124,1474,2920,2918.040034,869.846774194,2320.54032258,2317.42283567,864.0,2313.0,2309.5742805,851,2303,2299.746371,55.9370389662,55.7779872168,55.8560256762
webclient,4750,220,20180318_212225_e155,4750,vagrant,300,77,1730,4209,4205.3164,1413.06493506,3725.32467532,3722.3553613,1420.0,3720.0,3717.008587,1307,3356,3352.576582,59.5935012718,209.571575447,209.480723602
webclient,5000,220,20180318_222927_b04a,5000,vagrant,300,80,1836,4559,4555.336271,1371.9875,3586.525,3583.44946248,1370.0,3409.5,3406.6353405,1292,3177,3173.782467,84.4322944361,314.332983276,314.115152999
webclient,12000,100,20180404_024454_7dd6,12000,vagrant,300,135,764,1664,1661.437774,639.22962963,1433.77037037,1430.54981682,639.0,1424.0,1420.185696,612,1383,1380.237191,16.1419356041,39.1244814408,39.3404631301
webclient,3250,160,20180318_152124_f74a,3250,vagrant,300,64,1836,4628,4623.944085,1663.828125,4456.609375,4452.89751158,1661.0,4466.0,4461.7151155,1645,4372,4367.805802,23.2302030552,35.227660114,35.2086839652
webclient,3750,160,20180318_173532_c154,3750,vagrant,300,73,1542,4002,3998.949817,1521.16438356,3939.5890411,3936.41452682,1524.0,3942.0,3938.667422,1436,3816,3812.321883,15.2881131178,33.406108709,33.5129115011
webclient,8250,0,20180327_184731_56f6,8250,vagrant,300,149,1054,2026,2023.286768,573.040268456,1553.47651007,1550.62280828,568.0,1549.0,1546.263052,555,1532,1528.487938,41.3004833153,40.275991465,40.2863982036
webclient,250,0,20180318_095756_be7d,250,vagrant,600,10,16650,49745,49741.31696,16625.1,49730.2,49726.8232317,16634.5,49739.0,49735.535512,16553,49683,49680.139015,29.4972880109,19.3587189659,19.2519968771
webclient,10000,20,20180403_171742_9697,10000,vagrant,300,140,614,1600,1427.918806,523.071428571,1351.27142857,1346.70189855,521.0,1349.0,1345.9790995,508,1335,1332.827879,10.0161604114,23.0005723088,9.14699123938
webclient,6000,100,20180319_053600_7329,6000,vagrant,300,112,1037,2535,2531.429049,978.598214286,2466.92857143,2463.78801613,978.0,2465.5,2461.789428,919,2376,2373.402318,11.4754861564,24.305611597,24.187361507
webclient,11250,200,20180403_224743_af20,11250,vagrant,300,130,1718,2865,2863.093441,1136.94615385,2207.05384615,2204.1495705,1128.0,2199.5,2196.9084345,1106,2115,2112.220022,57.8731120694,92.5567029147,92.6152450713
webclient,7750,160,20180327_173005_d2b8,7750,vagrant,300,125,1161,2772,2768.40018,964.32,2296.888,2293.8434893,962.0,2299.0,2295.899056,945,2174,2171.224146,21.0430416052,65.2381748365,65.22782787
webclient,7000,240,20180319_094332_c578,7000,vagrant,300,97,1461,3334,3330.946332,1374.68041237,2965.13402062,2957.66132025,1372.0,2940.0,2935.777853,1357,2804,2801.635719,16.2965725267,104.233740987,98.8779334014
webclient,5000,180,20180318_231551_b159,5000,vagrant,300,89,1358,3345,3342.201446,1297.53932584,3238.07865169,3235.11861511,1293.0,3248.0,3245.291132,1202,3086,3083.425047,26.8407941157,53.7211327696,53.7039095869
webclient,11750,240,20180404_011715_6aa7,11750,vagrant,300,108,1574,2949,2946.005698,1338.63888889,2599.97222222,2594.94015981,1335.0,2589.0,2586.0519365,1314,2416,2413.822378,24.356708078,126.726116044,124.024959153
webclient,10500,140,20180403_201301_0e69,10500,vagrant,300,134,1020,2343,2339.351614,844.044776119,1823.58955224,1820.85438961,841.0,1807.0,1804.3796415,814,1771,1768.02937,22.8560928458,60.1057789814,60.0216394205
webclient,1250,240,20180317_233528_ba0f,1250,vagrant,600,54,3825,10654,10649.601406,3806.57407407,10624.2222222,10620.4869376,3807.0,10626.0,10622.21953,3793,10606,10602.114433,8.10258726821,11.3556425307,11.3311231325
webclient,10000,80,20180403_174329_8f5b,10000,vagrant,300,157,745,1919,1686.821474,682.554140127,1615.47133758,1611.0330051,688.0,1610.0,1607.069312,622,1510,1507.379738,21.6175191116,49.3495991516,43.0738035111
webclient,8250,240,20180327_190813_717e,8250,vagrant,300,93,1472,3202,3198.071504,1360.84946237,2914.8172043,2911.80082365,1359.0,2939.0,2935.20894,1346,2729,2725.703704,15.0389789151,74.7071625356,74.6001141529
webclient,11000,160,20180403_223215_0a02,11000,vagrant,300,144,1101,2842,2078.892296,940.875,1966.04861111,1957.31720501,939.0,1964.5,1961.7420945,928,1896,1893.363564,15.5021839859,81.1378567848,35.0265733844
webclient,8500,100,20180327_203552_46b5,8500,vagrant,300,146,997,2174,2170.502215,805.979452055,1926.73972603,1923.83013862,811.5,1924.5,1921.6465785,726,1785,1782.216832,27.6272818256,64.3025867941,64.2948841868
webclient,3750,120,20180318_172513_c059,3750,vagrant,300,77,1662,3985,3982.267063,1409.7012987,3733.06493506,3729.99718296,1406.0,3714.0,3710.860762,1387,3688,3685.194491,29.9445656389,42.9920976316,43.0233289582
webclient,9000,180,20180327_231033_abaa,9000,vagrant,300,125,1443,2764,2759.172436,1054.416,2243.144,2240.17053338,1050.0,2219.0,2216.595263,1033,2171,2168.261906,39.4135375728,64.0712982856,63.8890927313
webclient,5000,240,20180318_223437_fc2a,5000,vagrant,300,81,1653,3732,3729.082429,1452.5308642,3516.81481481,3513.8802339,1444.0,3520.0,3516.277279,1397,3313,3310.152759,35.8804897016,68.9345925652,68.8349198323
webclient,7250,220,20180327_143447_c439,7250,vagrant,300,86,1569,3894,3890.116935,1296.38372093,3322.15116279,3319.1549518,1285.0,3409.5,3406.045512,1257,2685,2681.956213,50.7259322251,357.058379613,356.924256427
webclient,2500,80,20180318_092657_1ec2,2500,vagrant,300,54,2280,5631,5627.620885,1873.59259259,5220.38888889,5216.57256404,1867.0,5212.0,5208.673162,1847,5201,5197.572848,56.1052313262,56.8374604779,56.878875617
webclient,7250,100,20180327_150034_64a9,7250,vagrant,300,129,914,2327,2213.249536,879.689922481,2143.97674419,2139.21372959,880.0,2142.0,2138.427129,786,2010,2007.045747,17.6546537114,34.9634283163,30.9423945168
webclient,9000,140,20180327_230014_059f,9000,vagrant,300,127,1360,2648,2644.939917,861.763779528,1990.67716535,1987.73156522,853.0,1981.0,1976.660077,837,1895,1892.296977,50.7898955623,89.9861653312,89.9959235035
webclient,6500,220,20180319_072416_7220,6500,vagrant,300,80,1681,4047,4042.797039,1321.7125,3568.925,3565.92158693,1316.5,3683.5,3680.5776155,1266,2856,2852.644624,59.7695979889,253.486379072,253.417268723
webclient,11000,40,20180403_220119_1369,11000,vagrant,300,140,558,1323,1319.641776,529.185714286,1298.27142857,1295.6611661,528.0,1298.0,1295.4556125,515,1287,1284.057537,6.86979487559,7.06686721574,7.00076827896
webclient,11250,20,20180403_225252_955f,11250,vagrant,300,146,503,1233,1230.338374,480.232876712,1209.95890411,1207.34961701,481.0,1210.0,1207.752021,464,1198,1195.483817,6.62502633325,6.26785309023,6.12563135676
webclient,10500,120,20180403_200751_de87,10500,vagrant,300,126,914,2175,2171.848929,745.5,1677.51587302,1674.23474572,742.5,1660.0,1657.758667,713,1609,1606.492718,25.1486848405,68.813612317,69.0365733087
webclient,750,0,20180319_102957_9fd7,750,vagrant,600,35,5550,16527,16523.606939,5513.2,16465.1428571,16461.7368205,5513.0,16467.0,16463.645736,5485,16434,16430.685364,8.62488095156,17.1949209397,17.3176632127
webclient,2000,200,20180318_054137_0999,2000,vagrant,600,85,2529,6936,6932.234472,2514.88235294,6838.36470588,6834.67469621,2515.0,6826.0,6822.209152,2498,6810,6806.174436,7.46349825674,29.5471097656,29.5877493849
webclient,5500,80,20180319_031648_6472,5500,vagrant,300,109,1040,2612,2609.176611,979.660550459,2564.86238532,2561.84348439,979.0,2567.0,2563.743546,963,2535,2531.748426,8.35696729976,14.4796395426,14.4670687937
webclient,9500,120,20180404_050407_d106,9500,vagrant,300,136,1444,2474,2469.879837,765.213235294,1775.81617647,1772.91198949,754.0,1761.0,1758.3353765,737,1709,1704.117489,62.3107025186,70.8471015437,70.7404057573
webclient,6750,40,20180319_084141_0952,6750,vagrant,300,138,777,2274,2035.898582,756.971014493,2001.19565217,1996.40988683,757.0,1997.5,1994.436622,744,1987,1983.84397,7.01441789396,25.2632111215,9.63058193433
webclient,11000,120,20180403_222156_3c66,11000,vagrant,300,142,882,1829,1826.673471,744.014084507,1652.46478873,1649.30825753,742.0,1648.5,1646.1734935,724,1588,1579.577369,15.3209724232,31.0212698435,31.4918605102
webclient,2750,220,20180318_122558_d35a,2750,vagrant,300,54,2075,5437,5433.529281,2050.59259259,5306.66666667,5302.84016426,2053.0,5304.5,5300.471508,1868,5102,5097.75833,26.2745606571,44.9444101085,45.0241718486
webclient,9000,240,20180327_222919_c4b8,9000,vagrant,300,101,2014,3378,3375.122217,1362.12871287,2707.21782178,2704.32893318,1353.0,2690.0,2687.169168,1338,2585,2582.229695,69.8433414427,112.907971284,112.923603487
webclient,6250,20,20180319_061206_1a15,6250,vagrant,300,138,783,2101,2093.285993,766.608695652,2082.02173913,2078.6883117,767.0,2082.0,2078.6670285,753,2071,2067.582638,6.3273443643,5.4460029104,5.03923729923
webclient,4000,140,20180318_183724_877b,4000,vagrant,300,78,1428,3797,3793.893072,1397.98717949,3660.01282051,3656.90248174,1398.5,3656.5,3653.6872345,1342,3524,3521.51335,12.6991758159,38.904384299,38.786190285
webclient,11500,40,20180404_001523_8f3f,11500,vagrant,300,147,533,1603,1273.444807,512.102040816,1250.89115646,1245.91085279,511.0,1248.0,1245.679652,492,1233,1230.207075,6.84297613365,29.9712173155,6.90950890065
webclient,7250,0,20180327_141912_6762,7250,vagrant,300,137,656,2045,1764.757113,638.255474453,1758.71532847,1753.56708504,637.0,1757.0,1753.259586,623,1744,1741.598356,7.91010551766,25.2404347439,5.49555473664
webclient,6250,40,20180319_062735_8382,6250,vagrant,300,126,1177,2511,2507.398837,808.349206349,2146.22222222,2143.02953056,805.0,2142.0,2139.534259,790,2131,2127.863496,33.6141309713,33.0734845335,33.0056101774
webclient,7500,80,20180327_160226_7175,7500,vagrant,300,136,1254,2466,2462.692662,801.051470588,1996.91911765,1993.73501068,797.0,1999.0,1995.9230495,696,1863,1860.574998,41.5053717028,47.3690230045,47.1872776776
webclient,7750,220,20180327_164850_5ad5,7750,vagrant,300,88,1661,4031,4027.986679,1285.68181818,3247.01136364,3244.04899384,1270.0,3377.0,3373.743482,1243,2604,2601.001626,61.0446084014,425.706778469,425.670965262
webclient,3250,20,20180318_143500_4157,3250,vagrant,300,74,1393,3914,3910.909251,1370.09459459,3895.2972973,3891.99423574,1371.0,3895.0,3891.7948965,1355,3881,3878.321264,8.03736026135,6.18352154046,6.20766249249
webclient,10250,20,20180403_182444_d998,10250,vagrant,300,166,544,1338,1335.113515,515.186746988,1315.58433735,1312.91477866,515.0,1315.0,1312.7747785,504,1305,1301.890966,6.3744647039,5.98910621342,5.90870623778
webclient,9500,40,20180404_044331_a843,9500,vagrant,300,142,761,2153,1643.730265,587.866197183,1482.27464789,1474.85591923,586.0,1474.0,1471.404853,575,1461,1459.131586,16.0075813347,59.0588324918,17.1933945211
webclient,4000,160,20180318_184233_0f11,4000,vagrant,300,76,1980,4275,4272.00391,1478.03947368,3764.36842105,3761.30366874,1475.0,3765.0,3762.1227305,1334,3600,3596.35126,62.0836534103,67.564558232,67.6352205804
webclient,5750,200,20180319_035253_638b,5750,vagrant,300,96,1362,3301,3298.080663,1218.05208333,2992.91666667,2989.8919031,1211.0,2982.5,2979.327872,1173,2818,2814.835302,33.7337521976,69.5177834962,69.4991374234
webclient,10750,200,20180403_203338_4832,10750,vagrant,300,129,1349,2633,2630.53302,1126.98449612,2219.00775194,2215.93399676,1117.0,2198.0,2194.634882,1104,2142,2139.34,31.8640485357,78.6400391268,78.6130854174
webclient,7250,40,20180327_144507_ba1e,7250,vagrant,300,144,738,1905,1902.183725,719.534722222,1875.43055556,1872.64907337,719.5,1875.0,1871.672554,705,1860,1858.471364,6.27706716111,8.09634071817,7.96244564317
webclient,4500,200,20180318_200505_6281,4500,vagrant,300,72,1951,5621,5617.035392,1370.52777778,3970.52777778,3967.368819,1383.0,3753.0,3750.20512,1233,3460,3457.078861,98.0950463443,472.953544002,472.649714496
webclient,11500,240,20180404_001013_f2c2,11500,vagrant,300,114,1852,3063,3061.064766,1332.54385965,2520.6754386,2517.88657116,1332.0,2530.5,2527.275978,1182,2273,2269.951402,58.0352494747,95.9957506017,96.006498348
webclient,8250,140,20180327_193909_a6d6,8250,vagrant,300,138,1246,2528,2524.968553,863.289855072,2080.44927536,2077.21845741,857.0,2095.0,2092.1773265,845,1974,1970.878769,38.2041053448,60.1662036753,60.2307136301
webclient,7500,100,20180327_160735_eee2,7500,vagrant,300,124,898,2285,2152.648184,857.016129032,2079.22580645,2074.52538783,862.0,2084.0,2080.6646105,761,1952,1949.427867,26.3441809303,45.2984438082,41.33920874
webclient,4750,0,20180318_210658_4de5,4750,vagrant,300,108,948,2662,2659.677854,932.324074074,2646.60185185,2643.47380466,933.0,2646.0,2642.8398455,918,2633,2629.388212,6.09162859648,5.73317153327,5.79012778393
webclient,10000,200,20180403_171232_75ff,10000,vagrant,300,110,1400,3081,3078.597676,1160.41818182,2580.94545455,2577.91129528,1147.0,2544.5,2541.821855,1127,2309,2306.452423,46.9931100981,169.594427244,169.553762965
webclient,1750,180,20180318_052116_390e,1750,vagrant,600,76,3185,8045,8041.148192,2769.78947368,7639.26315789,7635.57457301,2763.0,7629.0,7624.8368725,2752,7604,7600.432321,48.7623980967,52.245968976,52.2842999377
webclient,3000,200,20180318_132246_5f09,3000,vagrant,300,58,1909,5204,5183.022221,1860.13793103,4943.13793103,4935.9022249,1879.0,4956.5,4953.26257,1717,4632,4627.468393,47.7830760243,92.1102128966,85.9037219192
webclient,1250,200,20180317_230455_956a,1250,vagrant,600,55,3774,10932,10648.005994,3740.52727273,10510.4363636,10500.5375298,3742.0,10502.0,10498.686285,3719,10482,10479.013145,9.02693856381,61.3744879294,24.8065041743
webclient,7750,140,20180327_172456_80fb,7750,vagrant,300,122,1067,2365,2361.224627,901.770491803,2210.95901639,2207.54776612,889.5,2185.0,2182.163026,853,2058,2054.832611,35.3578397839,78.0355527992,78.085047732
webclient,5750,60,20180319_041840_565f,5750,vagrant,300,120,1357,2824,2820.392565,908.941666667,2389.14166667,2385.85723554,905.0,2385.0,2381.010277,894,2366,2362.372857,41.4452039512,41.868503642,41.8324992729
webclient,8000,140,20180327_183202_d94d,8000,vagrant,300,125,1060,2326,2323.014006,866.624,2118.4,2115.23959559,862.0,2122.0,2118.928519,845,2010,2006.573423,22.8591037445,42.8573447614,42.7907030016
webclient,7000,120,20180319_100919_9f1d,7000,vagrant,300,121,1511,2979,2975.149902,956.727272727,2371.5785124,2368.3634421,954.0,2397.0,2392.777663,881,2161,2157.522208,54.6734861029,84.850062416,84.7512448116
webclient,7750,240,20180327_165400_5245,7750,vagrant,300,101,1612,3475,3471.907729,1370.02970297,2846.43564356,2843.54438071,1363.0,2785.0,2781.853699,1342,2725,2722.381302,34.8252939389,137.550740653,137.491616168
webclient,6500,40,20180319_073437_16c7,6500,vagrant,300,137,801,2249,2096.750867,782.481751825,2067.97810219,2063.46771498,782.0,2066.0,2062.474512,771,2055,2051.697309,4.83916833927,16.60466347,5.75936809291
webclient,12000,0,20180404_020340_cbaf,12000,vagrant,300,141,450,1105,1102.14181,418.127659574,1082.12765957,1079.50132657,418.0,1082.0,1079.32848,402,1067,1064.817451,6.8601543144,5.9725745115,5.94176775361
webclient,9500,0,20180404_041744_a3c3,9500,vagrant,300,146,672,1505,1502.123553,506.102739726,1354.60273973,1351.86874763,505.0,1353.0,1350.3249275,490,1339,1336.810683,15.7652858861,14.059793765,14.020253935
webclient,7250,140,20180327_151052_400f,7250,vagrant,300,127,1072,2465,2421.483136,908.212598425,2264.18897638,2260.08790043,902.0,2265.0,2261.992571,886,2152,2148.728515,22.6304198872,38.3039506368,34.6112778447
webclient,7000,140,20180319_101428_1c93,7000,vagrant,300,120,1184,2761,2758.620075,942.316666667,2398.18333333,2394.31150826,946.5,2403.0,2399.9082685,897,2252,2249.916285,37.0213864618,60.2985604214,60.1474185484
webclient,3250,0,20180318_142441_b546,3250,vagrant,300,75,1536,4038,4034.791275,1333.89333333,3844.46666667,3841.28775231,1331.0,3842.0,3838.727613,1320,3826,3823.154118,24.240227355,23.0803427666,23.0793204139
webclient,9750,0,20180404_052445_0c40,9750,vagrant,300,145,1209,2027,2024.732514,500.668965517,1323.84137931,1321.10290064,496.0,1319.0,1316.358205,483,1306,1303.202132,59.3237819582,58.8682545282,58.8990287409
webclient,4750,60,20180318_213754_0354,4750,vagrant,300,102,1221,2984,2980.440729,1053.94117647,2825.81372549,2822.67243113,1053.0,2824.0,2820.577395,1042,2812,2809.218046,17.3571613346,16.9055800001,16.8461664611
webclient,9250,40,20180404_033629_ca0f,9250,vagrant,300,158,650,2105,1572.962876,598.379746835,1519.71518987,1513.24969701,597.0,1517.0,1513.5830165,581,1495,1492.539976,7.87288858167,48.0462714438,11.2324272239
webclient,4500,160,20180318_205638_1444,4500,vagrant,300,84,1404,3577,3573.354952,1379.75,3428.53571429,3425.47419089,1386.5,3444.0,3440.8719225,1210,3212,3209.710036,24.0727444179,49.0236693145,48.9001645063
webclient,1250,120,20180318_002619_02d0,1250,vagrant,600,56,3582,10261,10256.652424,3568.94642857,10248.5178571,10244.819656,3568.5,10247.5,10244.1447055,3557,10240,10236.191076,6.25191297255,5.18235699075,5.18267969641
webclient,750,140,20180319_121151_d512,750,vagrant,600,34,5799,16904,16900.758591,5776.0,16862.4411765,16858.8188842,5778.0,16867.0,16863.678881,5726,16750,16746.252814,11.1223146131,23.4548266405,23.5059442555
webclient,6750,60,20180319_084650_3db5,6750,vagrant,300,130,928,2375,2175.590227,800.230769231,2067.06153846,2061.83009612,798.0,2061.0,2058.801202,788,2048,2044.436314,12.7300604032,30.9482828767,15.0119827267
