cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,mean_ql_max,mean_ql_mean,mean_ql_median,mean_ql_min,mean_ql_std,ql_switches_max,ql_switches_mean,ql_switches_median,ql_switches_min,ql_switches_std,segment_count,stalling_count_max,stalling_count_mean,stalling_count_median,stalling_count_min,stalling_count_std,stalling_time_max,stalling_time_mean,stalling_time_median,stalling_time_min,stalling_time_std,video_duration,watch_count
dashclient,4500,100,20180615_034013_2a43,4500,vagrant,300,4.3125,4.3125,4.3125,4.3125,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.340710878372192,4.338436245918274,4.33837354183197,4.336287021636963,0.001573301843687205,63.140000104904175,4
dashclient,250,70,20180614_101329_4f46,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,25.93664836883545,25.933926582336426,25.933926582336426,25.931204795837402,0.0027217864990234375,128.28999996185303,2
dashclient,4000,180,20180615_000854_7cfe,4000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.56541633605957,4.563216129938762,4.564306974411011,4.559925079345703,0.0023707848660131643,63.140000104904175,3
dashclient,1250,20,20180613_203850_6481,1250,vagrant,300,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,7.0762434005737305,7.0437944531440735,7.07515013217926,6.948634147644043,0.05494336006360152,66.15000009536743,4
dashclient,3750,110,20180614_211848_ca17,3750,vagrant,300,4.066666666666666,4.066666666666666,4.066666666666666,4.066666666666666,0.0,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,4.48315167427063,4.481453001499176,4.481241703033447,4.48017692565918,0.0012393969676116254,63.14999985694885,4
dashclient,4500,0,20180615_022805_a3bd,4500,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,3.8429548740386963,3.840423027674357,3.8412535190582275,3.8370606899261475,0.0024769118598459167,63.139999866485596,3
dashclient,4750,180,20180615_063528_eaae,4750,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.160855770111084,4.159311294555664,4.158596038818359,4.158482074737549,0.0010930997236897786,63.140000104904175,3
dashclient,4000,90,20180614_231722_f7cf,4000,vagrant,300,4.25,4.25,4.25,4.25,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.612881422042847,4.609321753184001,4.608448028564453,4.606635808944702,0.0026235429957764157,64.14999985694885,3
dashclient,500,100,20180615_100700_84a7,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.58310341835022,13.581943909327189,13.582794427871704,13.579933881759644,0.0014268910016006148,73.16999983787537,3
dashclient,1250,100,20180613_213531_2551,1250,vagrant,300,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,7.676744699478149,7.673930644989014,7.674845933914185,7.670201301574707,0.002748615335412714,67.16000008583069,3
dashclient,4250,110,20180615_013631_3392,4250,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.1816792488098145,4.105130076408386,4.079738140106201,4.079364776611328,0.044196034415520113,63.140000104904175,4
dashclient,1750,80,20180614_014257_4937,1750,vagrant,300,1.25,1.25,1.25,1.25,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.581647157669067,5.579557418823242,5.580214262008667,5.576810836791992,0.002028313278595066,65.14999985694885,3
dashclient,4500,110,20180615_034522_355d,4500,vagrant,300,4.1875,4.041666666666667,4.1875,3.75,0.20623947784607635,5,3.6666666666666665,3.0,3,0.9428090415820634,16,1,1.0,1.0,1,0.0,4.481566667556763,4.144349098205566,3.976820945739746,3.9746596813201904,0.23845046246592388,63.140000104904175,3
dashclient,3250,0,20180614_154348_ecc0,3250,vagrant,300,3.8,3.8,3.8,3.8,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.651300430297852,4.648253858089447,4.650352835655212,4.641009330749512,0.004200907023982556,64.15000009536743,4
dashclient,1250,70,20180613_212004_bbef,1250,vagrant,300,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,7.356671571731567,7.3531850179036455,7.356570720672607,7.346312761306763,0.004859593658189691,66.15000009536743,3
dashclient,2750,70,20180614_122236_a36a,2750,vagrant,300,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.23486065864563,5.233841021855672,5.234731674194336,5.231930732727051,0.0013518043900322724,64.14000010490417,3
dashclient,1500,220,20180613_225250_3045,1500,vagrant,300,0.875,0.7916666666666666,0.875,0.625,0.11785113019775792,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,7.7380945682525635,7.682772795359294,7.655795335769653,7.654428482055664,0.03912238054540953,66.14000010490417,3
dashclient,500,240,20180615_092544_b3a0,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,14.642109870910645,14.639909267425537,14.639314651489258,14.638303279876709,0.0016099088812036543,73.16999983787537,3
dashclient,5000,0,20180615_064547_b316,5000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,3.5419857501983643,3.505533297856649,3.532961845397949,3.441652297973633,0.04532066727959884,63.140000104904175,3
dashclient,250,210,20180614_092701_753c,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,26.99395513534546,26.99395513534546,26.99395513534546,26.99395513534546,0.0,130.30000019073486,1
dashclient,2500,170,20180614_090112_d869,2500,vagrant,300,2.375,2.3472222222222223,2.3333333333333335,2.3333333333333335,0.019641855032959583,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.831468343734741,5.8308455149332685,5.831162691116333,5.8299055099487305,0.0006762952555414556,65.14000010490417,3
dashclient,1500,140,20180614_001007_7bec,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.935707330703735,6.933497508366902,6.934991121292114,6.929794073104858,0.002634996968428154,66.1399998664856,3
dashclient,2000,50,20180614_033622_3d0c,2000,vagrant,300,1.75,1.75,1.75,1.75,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,5.767858028411865,5.763995170593262,5.7638185024261475,5.760485649108887,0.0026706342600479054,65.1399998664856,4
dashclient,1750,240,20180614_011203_3657,1750,vagrant,300,0.875,0.8125,0.875,0.6875,0.08838834764831845,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,7.817785263061523,7.353701670964559,7.123842239379883,7.1194775104522705,0.3281614928200943,66.15000009536743,3
dashclient,2750,220,20180614_114630_6019,2750,vagrant,300,2.375,2.3333333333333335,2.375,2.25,0.05892556509887896,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.828048467636108,5.493593295415242,5.326878070831299,5.32585334777832,0.23649589028606907,64.14000010490417,3
dashclient,1250,220,20180613_204359_10b7,1250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,7.045661687850952,7.042313019434611,7.042462348937988,7.038815021514893,0.0027971335869382452,66.13000011444092,3
dashclient,2000,130,20180614_042243_87ca,2000,vagrant,300,1.625,1.61875,1.625,1.6,0.010825317547305445,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.48086404800415,5.479000508785248,5.479060530662537,5.477016925811768,0.0013907545762315617,64.14000010490417,4
dashclient,5000,240,20180615_071643_c41a,5000,vagrant,300,4.0,3.6875,4.0,3.0625,0.4419417382415922,5,4.333333333333333,4.0,4,0.4714045207910317,16,1,1.0,1.0,1,0.0,7.306281089782715,5.634019772211711,4.797912359237671,4.797865867614746,1.1824673177227356,63.13000011444092,3
dashclient,1750,210,20180614_005124_498a,1750,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.896982431411743,6.834493319193522,6.803853988647461,6.802643537521362,0.044189238187204466,65.1399998664856,3
dashclient,1000,100,20180613_192639_c48b,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,7.182966470718384,7.178851544857025,7.181171774864197,7.170096158981323,0.005111339668699383,66.1399998664856,4
dashclient,1250,130,20180613_215607_6cdf,1250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.3249664306640625,6.293907940387726,6.285198092460632,6.280269145965576,0.018044725088906505,65.11999988555908,4
dashclient,2000,100,20180614_040207_c227,2000,vagrant,300,1.75,1.738888888888889,1.7333333333333334,1.7333333333333334,0.007856742013183834,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,6.16748309135437,6.166307767232259,6.166911840438843,6.1645283699035645,0.0012796543914007875,65.15000009536743,3
dashclient,2500,100,20180614_081958_34a2,2500,vagrant,300,2.4375,2.4125,2.4,2.4,0.01767766952966373,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.152410507202148,5.151408036549886,5.151850700378418,5.149962902069092,0.0010471090903559808,64.1399998664856,3
dashclient,2250,190,20180614_070233_7919,2250,vagrant,300,1.625,1.625,1.625,1.625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.612656354904175,5.609807809193929,5.609440326690674,5.6073267459869385,0.00219126528826312,64.1399998664856,3
dashclient,500,190,20180615_105836_6f47,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,14.240736722946167,14.240437110265097,14.240391492843628,14.240183115005493,0.00022829972966888337,73.17000007629395,3
dashclient,3750,180,20180614_220002_6b35,3750,vagrant,300,3.8666666666666667,3.8218750000000004,3.8666666666666667,3.6875,0.07758144242235597,4,4.0,4.0,4,0.0,15,1,1.0,1.0,1,0.0,4.7597925662994385,4.758457541465759,4.758522987365723,4.756991624832153,0.001014744897307855,63.140000104904175,4
dashclient,4000,10,20180614_233250_5e57,4000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.395982027053833,4.3937236070632935,4.39440655708313,4.390099287033081,0.0023393816288466056,64.14000010490417,4
dashclient,2000,70,20180614_034640_07a8,2000,vagrant,300,1.75,1.75,1.75,1.75,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,5.946319818496704,5.945351680119832,5.945766448974609,5.943968772888184,0.0010036197040398888,65.14000010490417,3
dashclient,2250,40,20180614_054006_6ca1,2250,vagrant,300,2.125,2.1055555555555556,2.125,2.066666666666667,0.027498597046143415,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.125241756439209,5.120832284291585,5.124722719192505,5.112532377243042,0.005872744541621094,64.15000009536743,3
dashclient,3000,30,20180614_141053_b755,3000,vagrant,300,3.3333333333333335,3.288888888888889,3.2666666666666666,3.2666666666666666,0.031426968052735545,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.580791711807251,4.57722544670105,4.580241918563843,4.570642709732056,0.004660106411864143,64.14999985694885,3
dashclient,500,20,20180615_091013_7862,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,12.960038900375366,12.959758599599203,12.959632396697998,12.959604501724243,0.00019852947090829518,72.16000008583069,3
dashclient,1000,230,20180613_184017_6c97,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.40460467338562,8.401009639104208,8.403640747070312,8.39478349685669,0.004420099844278113,67.1399998664856,3
dashclient,2250,110,20180614_061609_e8d7,2250,vagrant,300,2.125,2.125,2.125,2.125,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.753077983856201,5.7157518068949384,5.699231147766113,5.6949462890625,0.026451497984488825,65.14000010490417,3
dashclient,4000,160,20180614_235835_9387,4000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.3838276863098145,4.315824826558431,4.282063722610474,4.281583070755005,0.048085683644416025,63.15000009536743,3
dashclient,1000,180,20180613_201303_6842,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,7.902705430984497,7.897990067799886,7.902450084686279,7.888814687728882,0.006488810883284117,67.14999985694885,3
dashclient,4250,20,20180615_003441_53c2,4250,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.242453575134277,4.230753302574158,4.228421330451965,4.223716974258423,0.007034446958796298,64.12999987602234,4
dashclient,1000,70,20180613_191112_f32c,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.961496114730835,6.957176049550374,6.961150169372559,6.9488818645477295,0.005866574707118421,66.13000011444092,3
dashclient,2500,20,20180614_072310_9f2d,2500,vagrant,300,2.6,2.6,2.6,2.6,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,5.343086004257202,5.338921864827474,5.342256784439087,5.331422805786133,0.0053134305463187065,65.15000009536743,3
dashclient,1500,200,20180613_223721_7b88,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,7.475032567977905,7.472379148006439,7.473667502403259,7.467149019241333,0.0031199288160760107,66.14000010490417,4
dashclient,1500,120,20180613_235949_b8ea,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.751286745071411,6.74927560488383,6.7499120235443115,6.746628046035767,0.001954420751311563,66.14000010490417,3
dashclient,2000,110,20180614_040716_6cdb,2000,vagrant,300,1.625,1.625,1.625,1.625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.299515962600708,5.296763181686401,5.295865058898926,5.29490852355957,0.0019852946104608167,64.15000009536743,3
dashclient,3250,120,20180614_171124_89e2,3250,vagrant,300,3.533333333333333,3.397222222222222,3.533333333333333,3.125,0.19249017932300455,5,4.333333333333333,4.0,4,0.4714045207910317,15,1,1.0,1.0,1,0.0,5.022613286972046,4.621609767278035,4.422500371932983,4.419715642929077,0.28355458708350406,63.140000104904175,3
dashclient,3750,160,20180614_214943_222e,3750,vagrant,300,3.9375,3.8843750000000004,3.8666666666666667,3.8666666666666667,0.030671733050698858,4,4.0,4.0,4,0.0,15,1,1.0,1.0,1,0.0,4.481823921203613,4.480218589305878,4.48054301738739,4.477964401245117,0.001467805150235454,63.15000009536743,4
dashclient,3500,190,20180614_195621_d207,3500,vagrant,300,3.625,3.5635416666666666,3.5479166666666666,3.533333333333333,0.03742759213171189,4,4.0,4.0,4,0.0,15,1,1.0,1.0,1,0.0,5.006917715072632,5.005759358406067,5.005693316459656,5.004733085632324,0.0008539430046775214,64.15000009536743,4
dashclient,4750,50,20180615_052320_fe6a,4750,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.047126054763794,4.044509092966716,4.043380498886108,4.043020725250244,0.0018562912940936472,63.140000104904175,3
dashclient,2250,150,20180614_064155_08cf,2250,vagrant,300,2.0625,2.0416666666666665,2.0625,2.0,0.02946278254943948,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,5.250942707061768,5.248727480570476,5.250105619430542,5.245134115219116,0.0025637712894417248,64.15000009536743,3
dashclient,1250,50,20180613_210946_a10e,1250,vagrant,300,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,7.2772581577301025,7.24065097173055,7.274737358093262,7.169957399368286,0.049998496562105185,66.15000009536743,3
dashclient,2500,50,20180614_075414_19bf,2500,vagrant,300,2.6,2.5555555555555554,2.6,2.466666666666667,0.06285393610547088,2,1.3333333333333333,1.0,1,0.4714045207910317,15,1,1.0,1.0,1,0.0,5.5567333698272705,5.286150376001994,5.556714057922363,4.745003700256348,0.3826484841175254,65.14999985694885,3
dashclient,750,30,20180615_113953_eb2c,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.851806640625,8.802114009857178,8.850377321243286,8.704158067703247,0.06926776879579657,68.14999985694885,3
dashclient,3250,170,20180614_173711_5670,3250,vagrant,300,3.533333333333333,3.488888888888889,3.533333333333333,3.4,0.06285393610547088,4,4.0,4.0,4,0.0,15,1,1.0,1.0,1,0.0,5.022634506225586,5.021326939264934,5.0207390785217285,5.020607233047485,0.0009261548915498047,64.1399998664856,3
dashclient,1000,80,20180613_191621_3e66,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,7.102821588516235,7.073454976081848,7.101276278495789,6.98844575881958,0.04908429215757193,66.14000010490417,4
dashclient,2500,240,20180614_073839_fe0e,2500,vagrant,300,2.0,2.0,2.0,2.0,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.908100366592407,5.835199534893036,5.811225533485413,5.810246706008911,0.04209127783567307,64.14000010490417,4
dashclient,4250,50,20180615_010537_3864,4250,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.546397686004639,4.54572331905365,4.5457518100738525,4.544991970062256,0.0005490656292088135,64.14000010490417,4
dashclient,250,110,20180614_103407_26e5,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,26.19394540786743,26.192666888237,26.192666888237,26.191388368606567,0.001278519630432129,129.29999995231628,2
dashclient,4000,170,20180615_000345_fa25,4000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.422429323196411,4.421420415242513,4.421899795532227,4.419932126998901,0.0010743529242723076,63.15000009536743,3
dashclient,1500,150,20180614_001517_51cf,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.972480773925781,6.970105012257894,6.9718711376190186,6.965963125228882,0.0029393123036354925,66.15000009536743,3
dashclient,4500,180,20180615_042637_62ff,4500,vagrant,300,4.0,3.765625,4.0,3.0625,0.4059494080239556,5,4.25,4.0,4,0.4330127018922193,16,1,1.0,1.0,1,0.0,6.165184736251831,4.731529414653778,4.254108190536499,4.252716541290283,0.827721827570074,63.140000104904175,4
dashclient,4500,60,20180615_031937_0074,4500,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.380869150161743,4.377586305141449,4.376693964004517,4.3760881423950195,0.0019121253384360368,64.14000010490417,4
dashclient,2500,110,20180614_082507_e239,2500,vagrant,300,2.4375,2.4375,2.4375,2.4375,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.291055202484131,5.2902036507924395,5.289916515350342,5.289639234542847,0.0006126860937803535,64.15000009536743,3
dashclient,4500,230,20180615_025351_da83,4500,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.857510328292847,4.856922626495361,4.856823205947876,4.856434345245361,0.0004448581898130994,63.140000104904175,3
dashclient,1500,20,20180613_224741_00ca,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,5.966112852096558,5.935886561870575,5.966057658195496,5.845318078994751,0.05228975652074238,65.16000008583069,4
dashclient,4250,140,20180615_015707_99fd,4250,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.501192808151245,4.432964563369751,4.3996312618255615,4.398069620132446,0.04824886679613682,63.140000104904175,3
dashclient,4000,230,20180614_223609_c9ff,4000,vagrant,300,3.5625,3.5625,3.5625,3.5625,0.0,5,5.0,5.0,5,0.0,16,1,1.0,1.0,1,0.0,4.661486625671387,4.66037114461263,4.660590410232544,4.65903639793396,0.0010122457048137995,63.12999987602234,3
dashclient,3500,30,20180614_182846_1097,3500,vagrant,300,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.580154180526733,4.574639856815338,4.57594096660614,4.566523313522339,0.00501324828445298,64.15000009536743,4
dashclient,4750,210,20180615_044714_2cac,4750,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.580256938934326,4.546568075815837,4.579723119735718,4.479724168777466,0.04726628235751123,63.139999866485596,3
dashclient,3000,210,20180614_134504_2b0b,3000,vagrant,300,2.75,2.75,2.75,2.75,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.986833572387695,4.985432942708333,4.985335111618042,4.984130144119263,0.0011058358203370696,64.1399998664856,3
dashclient,3500,110,20180614_190957_6106,3500,vagrant,300,3.8125,3.7927083333333336,3.8125,3.7333333333333334,0.03428017223313401,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.7856574058532715,4.711917757987976,4.688037037849426,4.68593955039978,0.04258225193401743,64.15000009536743,4
dashclient,3500,180,20180614_195111_8892,3500,vagrant,300,3.533333333333333,3.3138888888888887,3.533333333333333,2.875,0.3103413095207625,5,4.333333333333333,4.0,4,0.4714045207910317,15,1,1.0,1.0,1,0.0,6.266372919082642,5.332069079081218,4.8649516105651855,4.864882707595825,0.6606525815524928,64.14999985694885,3
dashclient,750,210,20180615_111405_62f7,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,10.245689153671265,10.238340775171915,10.244264841079712,10.22506833076477,0.009403031496816455,69.16000008583069,3
dashclient,3750,200,20180614_200639_a927,3750,vagrant,300,3.6875,3.6875,3.6875,3.6875,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.940252304077148,4.93882030248642,4.938539385795593,4.937950134277344,0.0009117077268277943,63.14999985694885,4
dashclient,4750,190,20180615_064037_b0a7,4750,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.299966335296631,4.298717339833577,4.299389600753784,4.296796083450317,0.0013787857582891253,63.139999866485596,3
dashclient,4500,200,20180615_023313_f5d0,4500,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.538088321685791,4.536097586154938,4.535682678222656,4.5349366664886475,0.0012035494840832936,63.140000104904175,4
dashclient,500,50,20180615_094113_494b,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.179619550704956,13.179086844126383,13.179359197616577,13.178281784057617,0.0005791011531667442,72.16999983787537,3
dashclient,4250,120,20180615_014649_06a0,4250,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.218756437301636,4.218088388442993,4.218278884887695,4.217229843139648,0.0006376201091750214,63.13000011444092,3
dashclient,1000,50,20180613_190054_dc6a,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.78142523765564,6.777389685312907,6.781000137329102,6.7697436809539795,0.005409326178891317,66.14000010490417,3
dashclient,1500,60,20180613_232346_89ac,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.212866306304932,6.209566672643025,6.21180534362793,6.204028367996216,0.003940052810234473,65.13000011444092,3
dashclient,2000,200,20180614_025507_b8aa,2000,vagrant,300,1.5625,1.46875,1.5625,1.1875,0.16237976320958225,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,6.846548318862915,6.330650746822357,6.159031629562378,6.157991409301758,0.29785397502965805,65.1399998664856,4
dashclient,5000,40,20180615_072702_ae6c,5000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,3.908529758453369,3.839360237121582,3.8051512241363525,3.8043997287750244,0.04891119978948883,63.13000011444092,3
dashclient,2750,10,20180614_124821_d67a,2750,vagrant,300,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.798046827316284,4.796463310718536,4.797269582748413,4.793267250061035,0.0019332479947010803,64.14000010490417,4
dashclient,750,90,20180615_121047_dfec,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,9.264544486999512,9.223540544509888,9.261495590209961,9.14458155632019,0.055846308770075376,68.15000009536743,3
dashclient,3750,90,20180614_210830_142b,3750,vagrant,300,4.066666666666666,3.940625,4.066666666666666,3.5625,0.2183105705373271,5,3.5,3.0,3,0.8660254037844386,15,1,1.0,1.0,1,0.0,4.301027774810791,4.199724495410919,4.298503041267395,3.9008641242980957,0.172550238637073,63.15000009536743,4
dashclient,4250,90,20180615_012613_e384,4250,vagrant,300,4.25,4.25,4.25,4.25,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.403691530227661,4.402788937091827,4.4030420780181885,4.4013800621032715,0.0008622701584486222,63.140000104904175,4
dashclient,4000,220,20180614_223059_9ef9,4000,vagrant,300,3.875,3.7708333333333335,3.875,3.5625,0.14731391274719738,5,4.333333333333333,4.0,4,0.4714045207910317,16,1,1.0,1.0,1,0.0,5.024742126464844,4.988773028055827,5.023464679718018,4.918112277984619,0.04996741717037215,64.14000010490417,3
dashclient,3500,160,20180614_194052_d5fb,3500,vagrant,300,3.625,3.3652777777777776,3.533333333333333,2.9375,0.3047907094109167,5,4.333333333333333,4.0,4,0.4714045207910317,15,1,1.0,1.0,1,0.0,5.6861231327056885,5.017883221308391,4.684739828109741,4.682786703109741,0.4725176455699957,63.15000009536743,3
dashclient,4000,40,20180614_225138_81ba,4000,vagrant,300,4.375,4.354166666666667,4.375,4.3125,0.02946278254943948,2,1.3333333333333333,1.0,1,0.4714045207910317,16,1,1.0,1.0,1,0.0,4.611286163330078,4.442735433578491,4.610745668411255,4.106174468994141,0.23798464263498276,64.15000009536743,3
dashclient,250,120,20180614_104430_c822,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,26.33489990234375,26.33489990234375,26.33489990234375,26.33489990234375,0.0,129.28999996185303,1
